index_content,word,nature,emotion
287,一位,m,0
287,靠谱,n,0
288,年底,t,0
288,目标,n,0
288,挖掘,v,0
288,机会,n,0
289,买,v,0
289,手,n,0
289,赚,v,0
289,点,m,0
289,走,v,0
289,感谢,v,0
289,大哥,n,0
289,抬轿,n,0
289,祝,v,0
289,留下,v,0
290,一己,r,1
290,力,n,1
290,干,v,1
290,翻,v,1
290,众,ng,1
290,基金,n,1
290,懂,v,1
291,明天,t,0
291,旅游,vn,0
291,板块,n,0
291,要涨,v,0
291,靠边站,n,0
292,全球,n,0
292,反弹,v,0
292,结束,v,0
293,新一轮,nz,1
293,下跌,v,1
294,机构,n,1
294,惨,a,1
294,骑虎难下,i,1
295,大部分,m,1
295,散户,n,1
295,套,q,1
295,熊市,n,1
295,中,f,1
295,反弹,v,1
296,每次,r,1
296,空,n,1
296,市场,n,1
296,暴跌,v,1
297,拉,v,1
297,越,d,1
297,小心,n,1
297,房地产,j,1
297,房地产,j,1
297,板块,n,1
298,估值,n,0
298,算,v,0
298,跌,v,0
298,元,m,0
299,逼空,v,1
299,外资,n,1
299,政策底,n,1
299,控,v,1
299,不亚于,v,1
299,国内,s,1
299,养命,vn,1
300,生态,n,0
300,环保,j,0
300,撇嘴,v,0
300,吃,v,0
300,瓜,n,0
300,旺,a,0
300,柴,n,0
300,韭菜,n,0
301,团队,n,0
301,空,n,0
301,后市,n,0
301,必跌,v,0
302,买不起,v,0
302,高价,n,0
302,盯,v,0
302,一瓶,m,0
302,酒,n,0
302,干什么,l,0
302,买点,n,0
302,低价,n,0
304,稳,a,1
304,涨,v,1
304,涨,v,1
304,跌,v,1
304,跌,v,1
304,公司,n,1
305,问,n,0
306,北向,f,1
306,资金,n,1
306,今日,t,1
306,大幅,d,1
306,净,a,1
306,买入,v,1
306,亿元,m,1
306,美的,nr,1
306,集团,n,1
306,歌尔,nrt,1
306,股,q,1
307,回,v,0
309,卖空,n,0
309,期指,n,0
309,空,n,0
309,后市,n,0
310,明德,nr,1
310,生物,n,1
310,暴力,n,1
310,拉升,v,1
311,倒,v,1
311,万物,n,1
311,生,vn,1
312,计划,n,0
312,买入,v,0
313,厉害,a,0
313,回来,v,0
314,股神,n,1
314,巴菲特,nrt,1
314,新,a,1
314,买入,v,1
314,一家,m,1
314,公司,n,1
315,上车,n,1
316,利好,a,0
316,团队,n,0
316,卖空,n,0
316,绝佳,z,0
316,机会,n,0
317,团队,n,0
317,卖空,n,0
317,抱团,n,0
317,股,q,0
318,基金,n,0
318,真烦,a,0
318,照镜子,n,0
318,很本,a,0
318,团队,n,0
318,做,v,0
318,输得,v,0
318,很惨,a,0
319,台湾省,ns,1
319,连续,a,1
319,涨,v,1
319,发生,v,1
319,鼓掌,v,1
319,加油,v,1
319,憨笑,a,1
319,憨笑,a,1
320,团队,n,1
320,基金,n,1
320,头疼,a,1
322,卖空,n,0
323,满仓,v,0
323,卖空,n,0
323,不会错,i,0
323,明天,t,0
324,机构,n,1
324,掌控,j,1
324,之中,r,1
325,听,v,0
325,砖家,n,0
325,忽悠,z,0
325,独立自主,i,0
325,空,n,0
325,卖空,n,0
326,上涨,v,0
326,上涨,v,0
326,上涨,v,0
326,上涨,v,0
327,线,n,1
327,反弹,v,1
327,短期,b,1
327,走势,n,1
327,看法,v,1
328,明天,t,1
328,重返,v,1
328,万亿,m,1
328,微笑,vn,1
328,微笑,vn,1
329,散户,n,0
329,最惨,a,0
329,熊市,n,0
329,反弹,v,0
329,被,p,0
329,骗,v,0
330,空,n,0
330,卖空,n,0
331,资金,n,1
331,流向,n,1
331,主力,n,1
331,净流入,n,1
331,行业,n,1
331,板块,n,1
331,前五,t,1
331,国产,n,1
331,芯片,n,1
333,明德,nr,0
334,清仓,nr,0
335,一不小心,l,0
335,赚,v,0
335,十几万,m,0
336,大盘走势,n,1
336,走势,n,1
336,预期,vn,1
336,之内,f,1
336,昨夜,t,1
336,美,j,1
336,股,q,1
337,工业,n,1
337,母机,n,1
337,概念,n,1
337,走强,v,1
337,涨,v,1
337,超,v,1
337,腾讯,nz,1
337,再度,d,1
337,暴涨,v,1
338,成功,a,1
338,秘诀,n,1
338,知易行难,n,1
338,知,v,1
338,非即,d,1
338,舍,v,1
338,天通股份,nz,1
339,反弹,v,1
339,伤人,n,1
339,最套,a,1
340,时价,n,1
340,逻辑,n,1
340,探讨,v,1
340,杀到,v,1
340,位置,v,1
341,高手,n,1
341,江湖,ns,1
341,科班出身,n,1
341,懂,v,1
342,团队,n,0
342,扳,v,0
342,手腕,n,0
343,机构,n,1
343,基金,n,1
343,钱,n,1
343,基民,n,1
343,乱来,v,1
344,团队,n,0
344,四两拨千斤,n,0
344,一己,r,0
344,力,n,0
344,干,v,0
344,翻,v,0
344,众,ng,0
344,基金,n,0
344,经理,n,0
345,喜欢,v,0
345,看着,v,0
345,气急败坏,i,0
345,茅子,n,0
345,无可奈何,i,0
345,样子,n,0
346,明天,t,1
346,割,v,1
346,基金,n,1
346,机构,n,1
346,肉,n,1
346,兴奋,v,1
347,资金,n,0
347,出逃,v,0
347,太,d,0
347,接盘,v,0
347,散户,n,0
347,明天,t,0
347,大跌,v,0
348,涨到,v,0
348,元,m,0
348,一座,m,0
348,万,m,0
348,坑,n,0
348,掉头,v,0
349,反弹,v,0
349,几天,m,0
349,唱,v,0
349,声音,n,0
349,别忘记,n,0
349,平安,a,0
349,海螺,n,0
350,情况,n,0
350,脑,n,0
350,中枢神经,l,0
350,系,v,0
350,亏,v,0
350,中,f,0
350,签,v,0
350,成交,v,0
351,沪深股市,n,1
351,中,f,1
351,话,n,1
351,信,n,1
351,唯独,d,1
351,句,q,1
351,股市,n,1
351,谚语,n,1
352,路过,v,1
353,错过,v,0
353,几百倍,m,0
353,涨幅,n,0
353,千万别,i,0
353,错过,v,0
353,贵,a,0
354,团队,n,1
354,割,v,1
354,基金,n,1
354,肉,n,1
355,炒股票,n,1
355,放心,v,1
355,跌,v,1
355,跌,v,1
355,涨,v,1
356,骂,v,1
356,立帖,nr,1
356,证,n,1
356,走,v,1
356,两步,m,1
357,交易,n,0
357,结束,v,0
357,操作,v,0
357,全仓,n,0
357,持股,v,0
357,总,b,0
357,资金,n,0
357,亏,v,0
358,资讯,n,1
358,人民币,n,1
358,美元,q,1
358,强势,n,1
358,拉升,v,1
358,北向,f,1
358,资金,n,1
358,昨日,t,1
358,大幅,d,1
359,净赚,v,1
359,亿元,m,1
359,冰淇淋,nr,1
359,成,v,1
359,增长,v,1
359,曲线,n,1
360,内资,n,1
360,顺利,ad,1
360,成,v,1
360,接盘,v,1
360,侠,nr,1
360,奸笑,v,1
361,被,p,0
361,走势,n,0
361,吓住,v,0
361,个股,n,0
361,下跌,v,0
361,亏损,vn,0
361,找,v,0
362,站上,s,0
362,元,m,0
362,上方,f,0
362,追涨,v,0
362,买入,v,0
363,废话,n,0
363,正宗,nz,0
363,正统,n,0
363,一只,m,0
363,全产,n,0
364,不配,v,0
365,反弹,v,1
365,目标,n,1
365,位,q,1
365,明天,t,1
365,爆击,v,1
365,空,n,1
365,卖空,n,1
366,长,a,1
366,熊,n,1
366,归途,n,1
366,奇迹,n,1
366,唱,v,1
367,本周,t,1
367,重点,n,1
367,博弈,v,1
367,大方向,n,1
368,戴维斯,nr,1
368,双击,b,1
368,成就,n,1
368,中药,n,1
368,板块,n,1
369,落子,n,1
369,老酒,n,1
369,市场,n,1
369,开启,v,1
369,老酒,n,1
369,顶层,n,1
369,设计,vn,1
369,倡导,v,1
369,规范,n,1
370,缩量,n,1
370,滞涨,v,1
370,反弹,v,1
370,结束,v,1
371,疫情,n,1
371,时代,n,1
371,消费,vn,1
371,领域,n,1
371,反转,v,1
371,机遇,n,1
372,清华,nz,1
372,毕业,n,1
372,股市,n,1
372,天下,s,1
372,买,v,1
372,涨,v,1
373,这一,r,1
373,跌,v,1
373,到位,v,1
373,走势,n,1
373,强势,n,1
373,短线,b,1
374,每日,r,1
374,策略,n,1
374,十六个,m,1
374,字,n,1
374,早,a,1
374,盘,q,1
374,高,a,1
374,乏力,a,1
374,走,v,1
374,尾,n,1
375,卖空,n,0
375,反弹,v,0
375,最高点,n,0
375,出手,v,0
375,一剑,n,0
375,封喉,n,0
375,高手,n,0
376,今日,t,1
376,市场,n,1
376,热度,n,1
376,度,q,1
376,板块,n,1
376,资金,n,1
376,流入,v,1
376,影响,vn,1
376,明天,t,1
376,大盘走势,n,1
377,市值,n,0
377,厉害,a,0
377,波音,n,0
377,市值,n,0
377,高,a,0
377,比亚迪,nr,0
377,市值,n,0
378,证券行情,n,1
378,应有,v,1
378,总,b,1
378,市值,n,1
378,经营,vn,1
378,净利,n,1
378,现金流,n,1
378,总,n,1
378,市值,n,1
378,回报,v,1
379,卖,v,1
379,行情,n,1
379,涨,v,1
380,首予,v,1
380,买入,v,1
380,评级,vn,1
380,目标价,n,1
380,元,m,1
381,短期,b,0
381,底部,f,0
381,上涨,v,0
381,空间,n,0
381,有限,a,0
381,只好,d,0
381,票,n,0
382,空头,n,0
382,势,ng,0
382,可逆,v,0
383,贴,v,1
383,一群,m,1
383,钱,n,1
383,买,v,1
383,散户,n,1
383,天天,t,1
383,衰,v,1
384,死,v,0
384,牛市,n,0
385,明天,t,0
385,涨停,v,0
386,长年,d,0
386,盘踞,v,0
386,市场,n,0
386,第一,m,0
386,高价,n,0
386,业绩,n,0
386,两倍,m,0
386,总,b,0
387,主力,n,1
387,控盘,v,1
387,每次,r,1
387,对数,n,1
388,平头,n,1
388,哥投研,nt,1
388,分析,vn,1
388,之中,r,1
388,高端,n,1
389,平头,n,1
389,哥,n,1
389,投研,vn,1
389,农夫山泉,nz,1
390,飞天,n,0
390,终端,n,0
390,价格,n,0
390,下跌,v,0
390,产能,v,0
390,成,v,0
390,未来,t,0
390,价格,n,0
390,密,a,0
391,越来越,d,0
391,年轻人,n,0
391,远离,v,0
391,产量,n,0
391,股价,n,0
392,股,q,1
392,涨,v,1
392,双十,m,1
392,拒绝,v,1
392,打折,v,1
392,恒生,nz,1
392,科技,n,1
392,涨,v,1
392,医药,n,1
392,跳水,v,1
393,喝,vg,0
393,长生不老,l,0
393,成仙,n,0
393,向上,d,0
393,漂,v,0
394,收评,v,0
394,市场,n,0
394,超,v,0
394,万亿,m,0
394,成交,v,0
394,机会,n,0
394,越来越,d,0
394,风险,n,0
394,越,d,0
396,重磅,n,1
396,底部,f,1
396,确立,v,1
396,新一轮,nz,1
396,目标,n,1
396,三千元,m,1
397,周线,n,1
397,顶,v,1
399,朋友,n,1
399,说,v,1
399,走,v,1
399,早,a,1
399,位置,v,1
400,药,n,0
400,回调,v,0
400,明天,t,0
400,食品,n,0
400,肉酒,n,0
400,涨,v,0
400,下周,t,0
401,酒,n,0
402,第批,m,0
402,氢能,n,0
402,商用车,n,0
402,目录,n,0
402,上榜,v,0
402,数量,n,0
402,再创新高,l,0
402,原创,n,0
402,氢智,n,0
403,医疗,n,1
403,医药,n,1
403,跌,v,1
403,懵,v,1
403,实在,v,1
403,想不到,l,1
403,戏码,n,1
404,靓,g,1
404,仔,ad,1
404,短期,b,1
404,积累,v,1
404,获利,v,1
404,浮筹,n,1
404,估计,v,1
405,卖,v,0
405,明天,t,0
405,回调,v,0
405,接,v,0
406,发发,v,0
407,反弹,v,0
407,结束,v,0
408,基金,n,0
408,经理,n,0
408,团队,n,0
408,关公,nr,0
408,面前,f,0
408,耍,v,0
408,大刀,n,0
408,明天,t,0
409,上周五,n,0
409,两,m,0
409,市,n,0
409,刺激,v,0
409,上涨,v,0
409,场外,s,0
409,增加,v,0
409,入,v,0
410,重庆,ns,1
410,国资,vn,1
410,花,v,1
410,亿,m,1
410,投出,v,1
410,酒庄,n,1
410,独角兽,n,1
411,喝,vg,0
412,可爱,v,0
412,基金,n,0
412,经理,n,0
412,团队,n,0
412,扳,v,0
412,手腕,n,0
412,自不量力,l,0
413,反弹,v,0
413,无力,n,0
413,明天,t,0
413,指数,n,0
413,大跌,v,0
414,主力,n,1
414,套牢,n,1
415,低估,v,1
415,品种,n,1
415,明年,t,1
415,元,m,1
415,业绩,n,1
415,低,a,1
416,卧龙,ns,1
416,午盘,n,1
416,小憩,nr,1
417,中信证券,nt,1
417,发来,v,1
417,贺电,vn,1
417,买入,v,1
417,评级,vn,1
417,看高,v,1
418,大盘,n,1
418,指数,n,1
418,将在,t,1
418,反弹,v,1
418,声,q,1
418,中,f,1
418,结束,v,1
419,厉害,a,0
419,点,q,0
419,把戏,n,0
419,骗,v,0
420,转发,v,0
421,买,v,0
422,近期,t,0
422,市场走势,n,0
422,板块,n,0
422,轮动,n,0
422,上涨,v,0
422,当天,t,0
423,建天,t,0
423,一批,m,0
423,买进卖出,v,0
423,新,a,0
423,散户,n,0
423,接盘,v,0
423,太,d,0
424,空单,n,0
424,加满,v,0
424,满仓,v,0
424,加,v,0
424,杠杆,n,0
424,卖空,n,0
424,好爽,a,0
424,明天,t,0
424,割,v,0
425,号称,v,0
425,基金,n,0
425,狙击手,n,0
425,吹,v,0
426,半导体芯片,n,1
426,概念,n,1
426,扛,zg,1
426,大旗,n,1
426,三大,j,1
426,指数,n,1
426,低,a,1
426,开高,v,1
426,走,v,1
427,资金,n,0
427,左手,m,0
427,倒,v,0
427,右手,n,0
427,新,a,0
427,散户,n,0
427,接盘,v,0
427,太,d,0
427,手续,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
428,卖出,v,0
429,明天,t,1
429,暴跌,v,1
430,房企,j,1
430,快讯,nz,1
430,世茂,nr,1
430,龙光,nr,1
430,金,nr,1
430,融创,vn,1
430,恒大,nz,1
430,金,nr,1
431,昨天,t,1
431,解套,nz,1
431,走,v,1
431,天,q,1
431,解套,nz,1
431,果断,d,1
431,清仓,nr,1
432,连续,a,1
432,量,n,1
432,价,n,1
432,顶背离,i,1
432,明天,t,1
432,好惨,a,1
432,了要,v,1
433,股王,n,1
433,靓丽,a,1
433,股,q,1
433,换,v,1
433,新,a,1
433,天,q,1
434,龙头,n,0
434,酒,n,0
434,企,ng,0
434,季报,n,0
434,业绩,n,0
434,坚挺,a,0
434,机构,n,0
434,看好,v,0
434,板块,n,0
434,韧性,n,0
435,注册,v,0
435,制,n,0
435,实行,v,0
435,机构,n,0
435,抱团,n,0
435,股,q,0
435,连续,a,0
435,跌停,v,0
436,强制,v,0
436,拆股,v,0
436,一股,m,0
436,拆成,v,0
436,股,q,0
436,不许,d,0
436,操纵,v,0
436,大盘,n,0
437,各路,r,0
437,大神,n,0
437,尾货,n,0
438,卖,v,0
438,空盘,n,0
439,连续,a,1
439,跌停板,n,1
439,散户,n,1
439,套住,v,1
440,涨,v,0
441,亿,m,0
441,融资,vn,0
441,盘会,n,0
441,爆仓,v,0
442,卖空,n,0
442,赚,v,0
443,力,n,0
443,涨成,v,0
443,鸟样,n,0
443,龙头,n,0
443,打,v,0
443,三四个,m,0
444,赌,v,1
444,连续,a,1
444,跌停板,n,1
444,加,v,1
444,杠杆,n,1
444,卖空,n,1
445,永远,d,1
445,最硬,a,1
445,大盘,n,1
445,最强,a,1
445,守护者,n,1
445,年内,t,1
445,有望,v,1
446,赌,v,1
446,连续,a,1
446,跌停板,n,1
446,卖空,n,1
447,人民币,n,1
447,升值,v,1
447,中,f,1
447,吸引外资,l,1
447,入市,ns,1
447,优质,n,1
447,标的,n,1
447,不错,a,1
448,科技,n,1
448,第一,m,1
448,生产力,n,1
448,人才,n,1
448,第一,m,1
448,资源,n,1
448,天下,s,1
449,今年以来,i,0
449,股,q,0
449,妖股,n,0
449,遍地,v,0
449,优质,n,0
449,股,q,0
449,赛道,n,0
449,血洗,n,0
450,站上,s,1
450,希望,v,1
451,整体,n,1
451,向上,d,1
451,目标,n,1
452,减仓,v,0
453,買,v,0
453,萬千股,m,0
453,現在,t,0
453,贏,v,0
453,准備,v,0
454,机构,n,0
454,苦恼,a,0
454,苦于,v,0
454,无人,n,0
454,接盘,v,0
455,酒,n,0
455,有钱人,n,0
455,必喝,a,0
455,酒,n,0
455,喝酒,v,0
455,延年益寿,n,0
455,坏,a,0
456,团队,n,0
456,满仓,v,0
456,加,v,0
456,杠杆,n,0
456,卖空,n,0
456,出手,v,0
456,一剑,n,0
456,封喉,n,0
457,加油,v,1
457,指数,n,1
457,全,a,1
458,抱团,n,0
458,股,q,0
458,空,n,0
458,卖空,n,0
459,团队,n,0
459,激将法,n,0
459,先,d,0
459,基金,n,0
459,经理,n,0
459,拉高,nrt,0
459,团队,n,0
459,卖空,n,0
460,年底,t,1
460,业绩,n,1
460,往上,t,1
460,冲一,vn,1
460,基民,n,1
461,买,v,1
461,亿,m,1
461,加油,v,1
462,厉害,a,0
463,欧美,ns,1
463,股市,n,1
463,上攻,v,1
463,周三,t,1
463,大盘,n,1
463,涨跌,v,1
463,几许,d,1
464,加油,v,1
465,卖,v,0
465,最高点,n,0
466,最天,t,0
466,外资,n,0
466,买,v,0
466,涨,v,0
466,市场,n,0
466,外资,n,0
466,脸色,n,0
467,永远,d,1
467,套,q,1
467,股票,n,1
467,业绩,n,1
467,稳健,a,1
467,增长,v,1
467,未来,t,1
467,期,n,1
468,基金,n,0
468,经理,n,0
468,试图,v,0
468,团队,n,0
468,扳,v,0
468,手腕,n,0
469,贪,v,1
469,贪换,v,1
469,股,q,1
469,涨停,v,1
469,走,v,1
469,呆,v,1
469,买入,v,1
469,咋涨,v,1
470,团队,n,0
470,加仓,v,0
470,杠杆,n,0
470,卖空,n,0
470,号称,v,0
470,基金,n,0
470,狙击手,n,0
471,干上,v,1
472,酒,n,1
472,民族,n,1
472,酒业,n,1
472,品牌,n,1
472,价值,n,1
472,金钱,n,1
472,衡量,v,1
473,茅粉,n,1
473,世上,s,1
473,依然,d,1
473,好好,d,1
474,最优,d,1
474,资产,n,1
475,年底,t,0
477,熊市,n,1
477,反弹,v,1
477,伤人,n,1
477,套人,n,1
478,专属,n,1
478,节,t,1
478,极具,n,1
478,标志性,n,1
479,酒,n,1
479,散户,n,1
479,少,a,1
479,拉,v,1
479,指数,n,1
480,逛逛,v,1
480,酒吧,n,1
480,飘飘然,z,1
481,恶心,n,0
481,表演,v,0
482,天天,t,1
482,拉,v,1
482,玩意,n,1
482,有意思,l,1
483,加油,v,1
484,王者,n,1
484,归来,v,1
485,黄山,ns,1
485,酒,n,1
486,还行,v,1
486,预判,vn,1
487,医药,n,0
487,股,q,0
487,涨,v,0
487,涨停,v,0
488,大盘,n,1
488,力,n,1
488,大盘,n,1
488,力,n,1
488,大盘,n,1
488,力,n,1
488,上车,n,1
489,大盘,n,0
489,力,n,0
490,拉,v,0
490,高干,n,0
490,下方,f,0
490,缺口,n,0
491,拉,v,0
491,指数,n,0
491,想,v,0
492,抄,v,0
492,手,n,0
492,没想到,l,0
492,破位,v,0
492,听天由命,i,0
493,逼空,v,1
494,说,v,0
494,抄底,n,0
494,大笑,v,0
495,上证,j,1
495,沪,j,1
495,深,a,1
495,展开,v,1
495,跨年度,n,1
495,行情,n,1
496,转发,v,0
497,熊,n,0
497,几年,m,0
497,先猜,v,0
498,月底,t,0
498,反弹,v,0
498,复制,v,0
499,保利,n,1
499,发展,vn,1
501,抛,zg,1
501,买入,v,1
501,冠城,n,1
501,大通,nz,1
502,本周,t,0
502,月底,t,0
502,赶紧,d,0
502,卖房,n,0
502,买,v,0
502,股,q,0
503,每次,r,1
503,大盘,n,1
503,涨,v,1
503,作,v,1
503,妖,n,1
504,反弹,v,1
504,目标,n,1
504,坚定,a,1
504,持有,v,1
505,看空,v,0
506,行态,n,0
506,走,v,0
506,太,d,0
506,差,a,0
506,新低,v,0
507,金科,nz,1
507,股份,n,1
508,贵茅,ns,0
508,厉害,a,0
509,房地产股,j,0
509,搞,v,0
509,强化,v,0
509,股,q,0
509,头部,n,0
509,股,q,0
509,玩到,v,0
510,慢慢,d,0
510,抬高,v,0
510,急,v,0
511,大底,n,0
512,同泰,nz,1
512,同饮,n,1
512,捞,v,1
512,捞嗲,l,1
513,卖出去,v,0
513,涨,v,0
513,十多,m,0
513,二十块,m,0
513,大哭,v,0
514,昨晚,t,1
514,美市,ns,1
514,半导体,n,1
514,暴涨,v,1
514,利好,a,1
515,每次,r,0
515,涨,v,0
515,跌,v,0
515,老二,nr,0
516,金科,nz,1
516,股份,n,1
516,绿地,n,1
516,控股,v,1
516,铁建,nr,1
516,重工,vn,1
516,抄底,n,1
517,买,v,0
517,太,n,0
517,恐怖,a,0
517,赚钱,v,0
517,王,n,0
518,至少,d,0
518,二次,m,0
518,探底,v,0
519,十几万,m,0
519,买,v,0
519,一手,m,0
519,买,v,0
519,浪费时间,n,0
520,涨,v,1
520,永无,b,1
520,牛市,n,1
521,做,v,0
521,女友,n,0
521,原因,n,0
521,体量,n,0
522,助力,n,1
522,大盘,n,1
523,鸡,n,0
523,勾,v,0
523,出不来,v,0
523,急事,n,0
523,哈哈哈,o,0
523,厉害,a,0
523,厉害,a,0
523,厉害,a,0
523,捂,v,0
523,脸,n,0
524,反弹,v,1
524,目标,n,1
525,预祝,v,1
525,酒友,n,1
525,票票,n,1
525,赚,v,1
525,梭哈,nrt,1
525,梭哈,nrt,1
525,梭哈,nrt,1
526,目标,n,0
526,坚定,a,0
526,持有,v,0
527,关键,n,1
527,茅王,nr,1
527,出征,v,1
527,投资,vn,1
527,代表,n,1
527,一种,m,1
527,慢慢,d,1
527,变富,n,1
528,王者,n,1
528,归来,v,1
528,依然,d,1
528,王者,n,1
529,大盘,n,1
529,四千,m,1
529,股票,n,1
529,闲钱,n,1
529,潜入,v,1
529,之江,ns,1
529,生物,n,1
529,唯,b,1
530,这轮,r,0
530,抄底,n,0
530,同胞,n,0
530,元,m,0
530,应,v,0
530,果断,d,0
530,卖出,v,0
531,骗,v,1
533,涨,v,1
533,真的,d,1
533,涨,v,1
534,厉害,a,0
534,波音,n,0
534,斗,v,0
534,比亚迪,nr,0
534,斗,v,0
534,过腾,v,0
534,远,a,0
534,钴,ng,0
534,业,n,0
535,外资,n,0
535,骚,v,0
535,操作,v,0
535,元,m,0
535,卖出,v,0
535,万股,m,0
536,一点,m,1
536,拉,v,1
536,指数,n,1
536,点,q,1
537,北向,f,1
537,资金,n,1
537,今日,t,1
537,净,a,1
537,买入,v,1
537,亿,m,1
537,净,a,1
537,买入,v,1
537,亿,m,1
538,看着,v,1
538,千多,m,1
538,抄底,n,1
539,赚钱,v,0
540,说好,v,0
540,养老金,nr,0
540,进市,v,0
540,买,v,0
540,怒,vg,0
541,季报,n,1
541,家,q,1
541,毛利率,n,1
541,洋河,ns,1
541,股份,n,1
541,下降,v,1
541,排名第,i,1
542,基金,n,1
542,投顾,v,1
542,观察期,n,1
542,宁德,nr,1
542,时代,n,1
542,做,v,1
542,不到,v,1
543,龙头,n,1
543,疫情,n,1
543,病毒,n,1
543,防,v,1
543,控股,v,1
543,翻,v,1
543,十倍,m,1
543,之江,ns,1
543,生物,n,1
543,抱,v,1
544,跌破,v,0
544,元,m,0
545,茅,n,1
545,洋,ag,1
545,美式,n,1
545,民营企业,n,1
545,东方,s,1
545,实践,v,1
545,唐宋,t,1
545,微观经济,n,1
546,转发,v,0
547,最多,d,0
547,值,v,0
547,早,a,0
547,跌,v,0
547,九个,m,0
548,炒作,v,0
548,过头,n,0
548,就值,v,0
548,元,m,0
549,廉颇老矣,i,0
549,年轻人,n,0
549,酒,n,0
549,感冒,v,0
550,反,v,0
550,抽,v,0
550,无力,n,0
550,明天,t,0
550,暴跌,v,0
551,北上,f,1
551,资金,n,1
551,数据,n,1
551,观察,v,1
552,小姐姐,nr,1
552,解,v,1
552,荅,zg,1
552,行业,n,1
552,估值,n,1
552,计算,v,1
552,方式,n,1
552,市盈率,n,1
552,指,n,1
552,股票,n,1
553,获,v,0
553,沪,j,0
553,股通,n,0
553,增持,v,0
553,万股,m,0
554,股市,n,1
554,晚报,n,1
554,地产,n,1
554,危机,n,1
554,解除,v,1
554,新能源,n,1
554,本周,t,1
554,调,v,1
555,传媒,n,0
555,股,q,0
555,集体,n,0
555,活跃,vn,0
555,消费,vn,0
555,龙头,n,0
555,逆市,n,0
555,收红,n,0
555,终结,v,0
556,明德,nr,1
556,生物,n,1
556,公司,n,1
556,湿式,n,1
556,血气,n,1
556,分析仪,n,1
556,国内外,s,1
556,多家,m,1
556,医院,n,1
557,人口,n,1
557,结构,n,1
557,经济,n,1
557,走向,v,1
557,飞鹤,n,1
557,先,d,1
557,跌,v,1
557,敬,nr,1
558,明德,nr,1
558,生物,n,1
558,公司,n,1
558,湿式,n,1
558,血气,n,1
558,分析仪,n,1
558,国内外,s,1
558,多家,m,1
558,医院,n,1
559,告诉,v,1
559,虎,n,1
559,茅,n,1
559,好喝,v,1
559,好喝,v,1
560,融资,vn,0
560,净,a,0
560,偿还,v,0
560,万元,m,0
560,两,m,0
560,市,n,0
560,排名第,i,0
561,斥资,v,0
561,人民币,n,0
561,约,d,0
561,万元,m,0
561,上交所,j,0
561,回购,v,0
561,约,d,0
561,万股,m,0
561,中,f,0
562,想到,v,1
562,吃药,v,1
562,喝酒,v,1
562,备药,n,1
563,好好,d,0
563,赚钱,v,0
564,衣宝廉,nr,1
564,院士,n,1
564,燃料电池,n,1
564,汽车,n,1
564,现状,n,1
564,远景,n,1
564,审校,v,1
564,版,n,1
564,氢,n,1
564,智会,n,1
565,国家,n,0
565,能源,n,0
565,局,n,0
565,推动,v,0
565,再生能源,l,0
565,规模化,n,0
565,制氢,n,0
565,氢,n,0
565,智会,n,0
566,明天,t,0
566,医药,n,0
566,房产,j,0
566,板块,n,0
566,走强,v,0
566,带动,v,0
566,涨停,v,0
567,明天,t,0
567,酒,n,0
567,开盘,v,0
567,涨,v,0
568,越秀,nr,1
568,资本,n,1
568,实至名归,i,1
569,转发,v,0
570,求助,v,1
570,股市,n,1
570,里,f,1
570,风险,n,1
570,低,a,1
570,收益率,n,1
570,极高,a,1
570,手段,n,1
570,几种,m,1
571,酱香,n,1
571,跳水,v,1
571,科技,n,1
572,内资,n,0
572,真的,d,0
572,卖主求荣,n,0
572,外资,n,0
572,抄底,n,0
573,北向,f,0
573,干,v,0
573,低,a,0
573,卖,v,0
573,高,a,0
573,买,v,0
573,事,n,0
573,神,n,0
573,操作,v,0
573,慌,a,0
573,散户,n,0
574,招商银行,nt,0
574,上市,ns,0
574,市场,n,0
574,倍,m,0
574,市盈率,n,0
574,市值,n,0
574,亿,m,0
575,卧龙,ns,0
575,复盘,v,0
575,大盘,n,0
575,线下,n,0
575,鸣锣,n,0
575,收兵,n,0
576,上个月,t,1
576,跌,v,1
576,涨,v,1
